session_id,target
141,3.2388665889647697e-09
142,0.00030229103386134325
143,0.0002981886148536991
144,0.0007737384762753806
145,4.808795918257945e-09
146,0.011463497157925804
147,0.00036661701618997586
148,0.0005003854680390487
149,0.0003887804402155831
150,0.061166251217043985
151,6.8718107634970645e-06
152,0.02965569956680091
153,0.0016348203907880013
154,0.002594228025369511
155,1.5614094448199028e-05
156,7.603761650099468e-05
157,7.628555253220297e-05
158,3.215734871190019e-05
159,1.4057675172894485e-06
160,0.00011076885565074727
161,0.0011895471305816807
162,5.2368659946768366e-05
163,0.0001242549085603745
164,0.0010182683498243692
165,6.558535467989331e-08
166,2.23925070260403e-05
167,0.0036755909886300926
168,0.0003887804402155831
169,0.0003924766979056082
170,0.0002097058788604707
171,0.0007315902031481035
172,0.00014095265585323448
173,5.461272785889632e-05
174,0.00020267180564316118
175,0.13205899992876885
176,0.0005839010184342102
177,0.005364066241196224
178,2.2700358068324618e-07
179,2.065897099595615e-05
180,0.00010134125684344803
181,0.0007105942234926863
182,0.05227282511335094
183,0.0001297639623796217
184,7.35554495452846e-06
185,0.00024895889468391736
186,3.421333742842664e-05
187,1.9505906288786835e-06
188,8.762394437944953e-07
189,0.0010202396383352384
190,1.2428642585631874e-05
191,0.00032057710176481446
192,0.0003561955359232139
193,0.0006428475234437781
194,0.029447059946499026
195,0.00033050973514633616
196,3.5225704246121457e-09
197,0.00023053434218746696
198,0.001392466005808258
199,0.0044359329959724764
200,8.142105662959088e-06
201,8.730912296397314e-06
202,0.022757245621634996
203,4.5714042436069345e-07
204,0.002070533274866584
205,0.0019664668582983734
206,7.230365573165541e-10
207,3.113642734723024e-05
208,0.05696685099700653
209,1.0603618877821677e-05
210,0.001771678631182616
211,0.0003474436210258389
212,0.008578217085807006
213,3.866771123748999e-05
214,0.018074652754676044
215,0.05540682278861634
216,0.001460005349698576
217,0.022127333154341733
218,0.0003924766979056082
219,0.0047086529550863015
220,0.0003848725310535613
221,0.0005671092602145588
222,0.00032514406369502845
223,0.01607929341467583
224,0.0003924766979056082
225,0.03120097540355291
226,0.002917932008718214
227,0.00043580079018021187
228,2.39194635394121e-05
229,9.78171944882003e-05
230,0.0003121769122597579
231,1.993793769186691e-06
232,9.047382847464268e-05
233,3.198415723290522e-05
234,0.004682925216879799
235,2.0660089502250753e-05
236,0.004190008534320035
237,0.0004034539056350334
238,0.00039850783582584347
239,0.00011076885565074727
240,0.002823394444433939
241,7.35554495452846e-06
242,6.079033741460898e-08
243,1.959020218979639e-08
244,6.423139490091099e-05
245,4.666237763470976e-05
246,1.5162088462020583e-06
247,0.04446993513170565
248,9.656801088048671e-05
249,1.9759579093678197e-06
250,8.138603760805408e-05
251,0.07863244382761367
252,0.00015847534284041571
253,2.978978723800793e-05
254,0.03120097540355291
255,6.842325851849278e-05
256,1.0062972968624765e-09
257,0.002410727248728539
258,0.003928106337884722
259,0.0012168847690503279
260,0.026420630417656785
261,3.770311379214055e-05
262,0.05696685099700653
263,6.410117232735608e-05
264,0.0003887804402155831
265,0.0006619956144464077
266,1.6932980845520842e-06
267,5.705276200016759e-13
268,1.1118272154877689e-05
269,0.00022402580359006058
270,9.937725515358761e-05
271,1.4151609086035884e-05
272,0.00042297950472776504
273,2.6606239715856647e-05
274,0.0007831186126515438
275,0.0015711325608447045
276,4.0890473381528454e-08
277,0.0003670372773568047
278,0.009333231986910837
279,9.942686272387424e-06
280,0.0007163481637213361
281,7.866743367877015e-06
282,0.0003895330474903423
283,0.0005766361665324355
284,4.866221291143865e-06
285,3.827918089742395e-05
286,7.707188941823857e-10
287,0.0003235605551555279
288,1.6371571289820742e-06
289,0.00019254443641546643
290,7.066212910129979e-06
291,0.06416424583529214
292,0.0003450026014855674
293,0.0013098835686842847
294,3.0223872908541685e-05
295,8.282431677175197e-05
296,8.912361650526163e-05
297,5.5131020547454185e-05
298,4.5511067548641505e-08
299,2.1374347209226873e-07
300,8.889915314223327e-05
301,7.066212910129979e-06
302,1.0080365430737682e-05
303,8.322770263605896e-08
304,0.012779666622973746
305,0.06444787601176566
306,5.300758182684669e-05
307,0.0009280073640691992
308,0.0012372351356330267
309,0.0006019053753932835
310,5.259649460740523e-05
311,0.0018018897812801951
312,0.007312482453738773
313,0.005704398329633548
314,5.9917175496710686e-05
315,1.0675322642214481e-05
316,1.7269684092999388e-06
317,0.001303722131977553
318,6.0593215386084043e-05
319,3.056412705662012e-05
320,1.3388814592650893e-06
321,0.0012902588977022032
322,9.269083346517755e-05
323,9.02742400824682e-05
324,0.009252504620891316
325,0.006294753110639348
326,0.0020019783119310203
327,4.492721122795793e-05
328,0.0024166103074670115
329,0.00011076885565074727
330,1.1196742546723849e-05
331,0.012736375914283851
332,0.012876298840232727
333,0.1868545184921499
334,1.8963521888206195e-05
335,0.00017308735461094276
336,0.0010184271342307443
337,0.02242121678408658
338,0.012517223335667743
339,2.8237491051299548e-05
340,0.001444062832331228
341,6.306175895522181e-06
342,0.0016367777632211773
343,0.0005332773514461057
344,0.003722073242271803
345,0.0009385806579145803
346,0.002557267771568669
347,0.4107453005813032
348,2.1999382851411564e-05
349,6.70094588123086e-07
350,0.0034216033871522734
351,0.00033966092886573155
352,0.014519370603632063
353,0.014392796487609947
354,0.00020025478117229539
355,0.0026235973491060983
356,0.0022598678655076274
357,4.1192553721457474e-05
358,4.808795918257945e-09
359,0.04446993513170565
360,5.0427656287186775e-06
361,0.07007724319872932
362,0.0387833934323864
363,0.0009589043402738861
364,0.02620995750347152
365,3.1178650583587012e-09
366,3.1094798737206075e-09
367,2.737623478878414e-08
368,0.0018628566039897163
369,0.00214254620216705
370,0.0001485785621241316
371,0.0005478776444933022
372,1.0566964097870273e-05
373,7.75932133517288e-08
374,4.233341561016707e-09
375,0.000530533310502743
376,0.0011248630122508976
377,6.522050641721855e-05
378,1.7867341856418843e-08
379,1.9477843913520693e-05
380,0.00035468929649314464
381,0.00017308735461094276
382,0.0011914536234410942
383,2.973426788455783e-06
384,0.0005535956999271507
385,0.0005715598942455245
386,7.493509000703557e-05
387,0.0002913688389282564
388,0.0007618905499537479
389,4.1036694158459824e-05
390,0.000384089658411521
391,5.685152227772481e-07
392,0.00013155702796877576
393,0.0005478776444933022
394,3.1425520905998656e-06
395,0.00014441541102807063
396,8.501929837328922e-05
397,1.907896605346653e-06
398,9.032523623966082e-05
399,1.0232311694799643e-08
400,1.1141524585921525e-05
401,3.0283237174970894e-08
402,2.3965370999444184e-05
403,1.3380707997586575e-05
404,0.08807904795322796
405,5.519252895585637e-05
406,0.00849016215416676
407,0.0008422701623493544
408,3.1425520905998656e-06
409,0.0009620119126843126
410,2.3274227521678877e-05
411,1.8777835777543876e-05
412,0.0005361901218624717
413,0.00040275048513396073
414,2.02226283386711e-08
415,1.952357051119137e-09
416,0.001265216589626985
417,0.0011084397469575354
418,4.147039971316328e-08
419,1.5777414088514114e-07
420,0.00019304196450621125
421,0.0007914846487810776
422,0.0005478776444933022
423,3.3865414484474495e-08
424,0.00016033698663615433
425,1.1953083653842627e-08
426,0.9096021113238183
427,3.219352182762839e-06
428,1.9035070513383452e-09
429,0.0764919172539542
430,0.00011076885565074727
431,7.35554495452846e-06
432,0.0033192387059877513
433,1.943768624312251e-06
434,0.0002778196963143256
435,0.00018755029691322966
436,0.00016092250952173565
437,0.001713639220460888
438,0.0014500897831227944
439,0.0014385645925513637
440,1.7993957261254186e-09
441,0.0003715741147097127
442,0.0008271060099892129
443,2.9651093364243025e-05
444,0.00024177716297601253
445,0.0048880950974416835
446,0.0006418305945773105
447,3.247294068511389e-06
448,0.020612588601255196
449,0.00551260600962641
450,5.151810716890981e-05
451,0.00023627186658070555
452,0.0006883430857767306
453,8.125034349426876e-05
454,3.706634585794335e-08
455,0.00013895135974575514
456,3.6651526718082062e-06
457,0.0004764518174511607
458,3.805199833369289e-05
459,0.0004991622724432843
460,0.07253153172649525
461,0.00035468929649314464
462,1.4113971019778088e-06
463,2.14452822653592e-07
464,0.0002739396732973773
465,0.0014617074696330824
466,1.9477843913520693e-05
467,9.98273231767376e-05
468,1.2708739967456224e-05
469,0.0037792236702373872
470,0.005156225887756
471,0.00654925605058905
472,2.0577328975077338e-08
473,0.0003924766979056082
474,3.395059600937478e-07
475,0.012824116200278582
476,2.256994444844231e-08
477,0.00061848131987848
478,6.559372768386903e-05
479,0.2476293945530999
480,8.664793930272389e-06
481,0.00290372228289301
482,0.008327008945267668
483,0.0019840696469017355
484,0.0005198745564497923
485,0.004875042608097343
486,2.694579116595786e-05
487,0.0008791785894488283
488,4.19917147376143e-05
489,0.00022820876443316784
490,3.1563552112341174e-07
491,0.0018772826304847131
492,0.00027988168831767494
493,0.00017308735461094276
494,4.777800378736549e-06
495,1.844982092069634e-05
496,0.0217293645369676
497,0.00022439053981548594
498,0.0010159293087795178
499,1.3674890965865845e-13
500,0.0008146179225955875
501,0.08467395286802075
502,0.05412453418864112
503,0.01916919646246544
504,0.0003247362978169306
505,7.473054505550888e-05
506,5.725199049465171e-06
507,0.0007624164978432988
508,0.00012993042719132246
509,3.749849275479008e-06
510,0.0008711226158780001
511,1.7993957261254186e-09
512,6.337093024568697e-05
513,1.9224287439274915e-06
514,0.005340389945171858
515,0.007163814011151598
516,0.0038108041353555116
517,0.0052959504550617615
518,2.2962472117955202e-05
519,0.025773754184838283
520,0.00022849583941220852
521,0.06081093542437065
522,0.06417315836942716
523,2.0427197804998957e-06
524,0.0005102560112804342
525,0.07007724319872932
526,5.629733084240719e-05
527,0.0003960911423455028
528,0.008156846425022467
529,0.0035908485455702303
530,3.219352182762839e-06
531,0.00010446835797284926
532,0.005630387775556993
533,4.808795918257945e-09
534,0.015130602178071077
535,2.085954476949205e-08
536,0.05368851543116602
537,0.00011740728077642683
538,0.0027542197200167554
539,0.0003473051302400992
540,3.0801329707798356e-06
541,0.00015196069325279922
542,0.007296850201245337
543,0.0003140874341794343
544,0.006731781347406284
545,2.2453381904669374e-05
546,0.00024291118717134475
547,0.0014084852458918537
548,2.354137866997009e-06
549,0.0009004181218831341
550,8.810199247047909e-05
551,0.012055853313487462
552,0.23043504139053952
553,2.967878046998307e-08
554,2.583174671029627e-06
555,1.4636234918737112e-07
556,0.004237992216239437
557,0.0032474514226718196
558,3.25337863800444e-05
559,1.5219426851005513e-05
560,0.01901333847247388
561,3.267032161621703e-05
562,0.000711823913479185
563,0.0014591186618708929
564,0.00013612780886070914
565,0.0003581187146114935
566,4.023670167397881e-05
567,9.579187068908017e-05
568,0.0011223907925356914
569,0.0003812476779979312
570,0.002560494958634068
571,0.00024481855766342396
572,0.07863244382761367
573,1.2293061259701023e-07
574,2.571923219411549e-05
575,4.808795918257945e-09
576,0.0008977334542897704
577,0.004707373013972139
578,2.384934017461523e-07
579,3.424616357893693e-05
580,3.210136330320233e-05
581,0.003342065363169283
582,3.899405122865282e-06
583,0.00033284816729036923
584,0.08044594751203811
585,2.3765404262428753e-05
586,0.012467763706993385
587,0.0004560024573734076
588,0.0003000495912336704
589,0.025322293129605402
590,2.384934017461523e-07
591,1.8596308620712922e-05
592,4.808795918257945e-09
593,1.0537221393361896e-09
594,2.2402377463698147e-06
595,0.00011673113435921502
596,0.0009329069360168794
597,0.00017300551843548386
598,3.219352182762839e-06
599,3.889991416307807e-06
600,0.0018594169779029477
601,0.00034399756305355833
602,0.01453595147706438
603,4.101160374661515e-06
604,1.1118272154877689e-05
605,0.0029560034218171836
606,0.001499394137998278
607,0.0005786636105356977
608,0.00011975791912676622
609,0.0001950010268010951
610,2.2349568192392547e-07
611,0.0016697799145009168
612,0.01800824515945585
613,8.762394437944953e-07
614,0.00018781478089623002
615,4.123017382349881e-05
616,4.121853940288694e-05
617,2.935361465580888e-05
618,9.288609847492804e-06
619,0.00024954512310014287
620,0.06240088849670201
621,0.00041915468197278725
622,0.18774142864721483
623,0.00012058513816811684
624,4.808795918257945e-09
625,0.03454502110558886
626,0.0009872928755230344
627,2.882793225527766e-06
628,5.611297587575833e-10
629,1.7461455300533154e-05
630,8.762394437944953e-07
631,8.942289465228634e-06
632,0.0005020132425884896
633,0.018757136894311844
634,0.00047858399981589493
635,1.2293061259701023e-07
636,0.0020972553438757665
637,4.759649157896805e-05
638,0.0003924766979056082
639,2.02226283386711e-08
640,2.4917496127660643e-08
641,8.833816135863508e-05
642,0.0012106916858265187
643,0.030535463952643328
644,0.0010081928890190162
645,0.0912062300788756
646,0.00020785892287378648
647,0.000147954893555352
648,2.0876479488117337e-05
649,0.00019876549607623207
650,0.0006127815258377317
651,0.002237544086005714
652,0.07555629133852454
653,0.00027053017289838924
654,2.0660089502250753e-05
655,0.007802183950066128
656,0.022613590343734113
657,7.36429094244735e-09
658,3.480372642218147e-05
659,0.00010465253779206435
660,0.00012528281623763407
661,6.535583319327699e-06
662,1.7667823356732425e-08
663,2.4591438323924485e-07
664,0.0001912772589462045
665,1.3139724739713035e-06
666,0.0012378806408505814
667,0.019835977391758835
668,0.04446985225497691
669,5.5493405213289964e-05
670,4.827601896553991e-06
671,0.005853344802773436
672,0.041796662503374965
673,0.05696685099700653
674,0.0005021141950271673
675,0.0043115512355470465
676,0.004472731007886031
677,0.005496989700240248
678,0.018107292362863424
679,2.4313540977253173e-08
680,0.005171020240668484
681,0.0007657265031276937
682,4.827601896553991e-06
683,0.0005478776444933022
684,0.08120812985265811
685,0.00011076885565074727
686,0.011535461584691199
687,0.00011076885565074727
688,0.03000662679573687
689,0.011679884438271261
690,0.0167819703361594
691,2.18638204624136e-05
692,7.35554495452846e-06
693,0.0014131767547227187
694,9.01856634821099e-05
695,0.00010526583537271801
696,9.496405239646397e-06
697,0.0003033510070629799
698,0.0003924766979056082
699,0.00030569610557811905
700,0.0020094891402999385
701,1.6655554915062288e-05
702,2.35136556697732e-05
703,0.008156846425022467
704,0.011376605250759796
705,0.0003924766979056082
706,0.00021361743506730836
707,0.00014378120895218785
708,0.0010944544086738481
709,0.7230038179567833
710,8.349969056672477e-05
711,5.828037705108567e-05
712,0.007433694199720325
713,6.428662118651958e-05
714,0.006025470492558939
715,1.0792892879748535e-05
716,0.0038835745860173517
717,0.0001396172032498918
718,0.008229753142275113
719,0.0003812476779979312
720,3.861691525809355e-07
721,2.4004620267544724e-06
722,0.0003887804402155831
723,0.004201890500083579
724,0.0008696299148609431
725,2.0567308837708254e-06
726,0.0023893459218337805
727,0.0038503881381932257
728,0.010806870736813523
729,0.0009617169086298052
730,0.008329312091753806
731,0.0005299795790756397
732,0.000279724871146437
733,1.0784464704141443e-07
734,1.8484810603003575e-05
735,0.02306740669326812
736,5.6774399287182156e-11
737,3.3318077599911606e-05
738,5.466831742735775e-05
739,6.75599833398546e-06
740,0.001009953228498814
741,0.0002623783539716782
742,0.0024393147868467645
743,0.0014273368090772394
744,1.3975820218902832e-06
745,0.001066508664110069
746,0.0678157415637493
747,1.2872237345778757e-05
748,0.0001769751735991032
749,0.05283583910404215
750,0.0005478776444933022
751,1.8903840193447025e-06
752,1.692296328237293e-06
753,5.9995823348913554e-05
754,3.219352182762839e-06
755,4.05339878212331e-05
756,0.002630059868926901
757,0.007057028461226418
758,5.5982876970139825e-05
759,4.418149979401251e-05
760,0.00043617801648085846
761,0.0010556490148927262
762,0.0007412972126070354
763,0.002320010730900853
764,0.0011022917133898138
765,0.023719819114221708
766,1.1644621385808298e-05
767,0.0009979881112551965
768,0.00011316240562350283
769,2.2724966446825845e-05
770,0.04024251694870233
771,0.005207141340880124
772,3.302453528082124e-07
773,0.0003887804402155831
774,0.00019970498065271803
775,0.00013299257136456177
776,0.004845374578206947
777,0.03408974701977933
778,7.073983605449542e-06
779,7.36429094244735e-09
780,0.0002796249468988167
781,0.03748443222357194
782,0.08591949842034392
783,0.0007702794380502085
784,0.000635218109617531
785,6.980799307840349e-05
786,0.00607992013993652
787,0.00010580517531992947
788,4.265693075559481e-05
789,0.00012390052859948875
790,6.329337282982516e-05
791,0.00018865828418084435
792,0.00039646197711456366
793,0.0002623238644674379
794,0.0011758162979637336
795,0.007520352757245365
796,2.2803277179651712e-06
797,0.0002910481471689781
798,2.76417743203398e-07
799,2.546551425458366e-09
800,0.00048382693762989855
801,1.7548162346389016e-05
802,0.0003670372773568047
803,5.017065922373663e-05
804,0.011657480723129153
805,0.0022573454017757667
806,3.832527955837248e-13
807,3.392611176458789e-05
808,5.2472044255844345e-08
809,0.5559136053844079
810,6.47824005734364e-05
811,3.682241469541447e-08
812,0.0003124473049761755
813,1.0517176449107034e-05
814,0.004245087022575099
815,0.0053266068282474864
816,0.006169072384930035
817,0.0061037279055036735
818,0.0008408417250852847
819,0.00011421669572450594
820,0.015237127273924924
821,0.061166251217043985
822,0.003383808150943146
823,0.05696685099700653
824,0.0002857811171209045
825,0.0003887804402155831
826,6.436192885171999e-05
827,0.0011920179178365846
828,0.0003924766979056082
829,0.00034687473671226286
830,0.0003782417604205865
831,0.02724464263333729
832,2.6309431049013288e-05
833,0.00015265114524061653
834,2.2149758381090742e-05
835,0.00015217084402638568
836,2.10945367946008e-06
837,0.0009058543731154746
838,7.159893563236028e-08
839,7.398283026881027e-05
840,6.6777334095026895e-06
841,4.430356632689988e-06
842,0.00015733607670735122
843,0.01511297736528567
844,0.003511830519234879
845,0.00040699199968467
846,7.066212910129979e-06
847,5.1364103420791486e-06
848,1.3347208243926756e-05
849,0.0002811415410182823
850,1.1579222968331766e-05
851,6.491270928049013e-08
852,0.00013718280532709826
853,0.0005478776444933022
854,2.8530074392773445e-05
855,1.2913704035634155e-05
856,2.830170363727433e-05
857,0.00011076885565074727
858,0.00025606398676763164
859,0.0018418713853138992
860,1.1335763557025149e-05
861,0.0017369655741391332
862,1.635412404373474e-05
863,5.085644751033455e-05
864,0.00046536111222775966
865,0.0024173807270396423
866,4.678211338201081e-05
867,0.001266599205120776
868,0.009046799017422127
869,2.384934017461523e-07
870,4.533050948354615e-05
871,1.5394032341932543e-05
872,0.0001165843744239189
873,6.409172356502223e-07
874,0.00467586248174052
875,0.00017898729651003202
876,0.0016427912784244634
877,0.002258238578480753
878,0.0003427414582152457
879,2.2189217929908688e-05
880,0.05120158677082037
881,0.0007271897703385794
882,0.0016338845813288411
883,0.10724619333180462
884,0.001626472188445683
885,9.472922299302326e-05
886,3.912365690416875e-06
887,0.00011313927651184183
888,3.7126664484982395e-06
889,0.0003071334438311973
890,2.384934017461523e-07
891,0.00014235453024019588
892,0.00042594938749077624
893,0.00011076885565074727
894,0.00134001150615224
895,0.00012390052859948875
896,0.06298974951669536
897,1.0784464704141443e-07
898,0.06808069292849955
899,2.450143032266062e-06
900,0.00015553928879478963
901,0.02536355136160149
902,2.0821165070397244e-05
903,0.0007700152614914762
904,0.003194027616930809
905,0.07863244382761367
906,8.757125568855152e-06
907,0.006375259673819658
908,0.0001922330716955919
909,0.0002671993111022322
910,1.4414346310832495e-05
911,1.973731593791124e-06
912,1.2489399452895816e-05
913,0.00013963471802528636
914,0.00417219003008203
915,0.0003462621719773266
916,3.0492586760662267e-05
917,2.0610069054499892e-05
918,0.00012083326798108009
919,4.808795918257945e-09
920,0.011613582166653648
921,0.009090125798188058
922,4.754463710846058e-06
923,2.4815799148102275e-05
924,1.3139724739713035e-06
925,0.0013641175883007933
926,4.808795918257945e-09
927,0.002372573960876797
928,0.000764808764334761
929,0.00491768792365937
930,0.2227618235571232
931,0.0003924766979056082
932,0.07863244382761367
933,0.00011076885565074727
934,1.355298088777515e-08
935,9.871742007054494e-06
936,0.0025668109409171997
937,4.808795918257945e-09
938,0.002759603678556608
939,0.020248567090651842
940,4.5881163916479934e-05
941,3.2388665889647697e-09
942,1.8860857948991465e-05
943,0.006145240346516987
944,0.005850984221065703
945,0.024326584830746432
946,5.217264836439314e-07
947,7.464680717364132e-06
948,4.482397592194518e-11
949,2.8150049028010303e-05
950,3.930310724711108e-06
951,0.00022088985620447978
952,2.3505292505064857e-07
953,0.00015342407476867537
954,0.013254785212652226
955,1.9477843913520693e-05
956,8.762394437944953e-07
957,4.808795918257945e-09
958,0.005483598545494595
959,0.11289546368249197
960,2.551547380891069e-07
961,2.76417743203398e-07
962,0.000530719231731475
963,1.900861278141406e-08
964,0.006077135336119587
965,1.8186910339840346e-05
966,0.00036381742552298583
967,5.019196801375328e-09
968,0.0064970009801355415
969,4.0306096449085734e-11
970,2.6080508980550057e-05
971,0.00028631975785086675
972,8.509101388410651e-05
973,0.03814015218458504
974,0.0012785623271674863
975,0.00658989000373596
976,0.0005266623229507913
977,0.00018363411028230934
978,3.1425520905998656e-06
979,0.013800795075599453
980,2.958550852740327e-10
981,4.595836435748265e-07
982,0.00520895364047906
983,0.0003859341013485554
984,7.235585919493062e-05
985,0.013477481224754034
986,0.0002813522043929229
987,0.00036153674334839307
988,2.3489270384611044e-05
989,0.05373674637967306
990,2.1238444479116606e-06
991,0.0006472356319400381
992,0.001440845669769297
993,6.763994112858808e-07
994,1.852956446819683e-05
995,3.9153426856212977e-05
996,9.88246612842731e-07
997,0.05711268664024338
998,0.0007467341657848571
999,0.0009123782317791115
1000,0.015403034914139732
1001,0.0001228414427226148
1002,0.08025723305488953
1003,2.321731873850717e-08
1004,8.040034823015899e-05
1005,0.0007597303686069909
1006,0.0005951313447929864
1007,1.3380931038003657e-05
1008,0.059658603572756666
1009,0.005724267274211591
1010,7.603761650099468e-05
1011,0.00012788263473539703
1012,8.161163826407242e-06
1013,0.0038172443381945076
1014,0.002072132702468719
1015,1.554611564729741e-05
1016,0.03822123288925862
1017,0.001910903483764002
1018,3.6423410898487904e-07
1019,5.42243806647292e-05
1020,6.175803734245882e-05
1021,0.001603951232610749
1022,4.116508348309027e-05
1023,2.3455690055923782e-07
1024,9.578555575483241e-06
1025,0.04180720378383238
1026,0.0005478776444933022
1027,1.5099512958827713e-05
1028,2.334718437180886e-08
1029,0.00012039293284667105
1030,0.05696685099700653
1031,0.0005419824323789356
1032,0.001611488148453062
1033,6.301602998007482e-08
1034,0.027869237115730364
1035,8.462567120200815e-08
1036,0.0013866657807077853
1037,1.8888356239728803e-05
1038,0.0004453358631228138
1039,3.9550580561488375e-05
1040,0.009704935606819483
1041,0.0005055750118027537
1042,0.00019334447822218957
1043,2.8575065727473533e-05
1044,3.505182943804018e-05
1045,0.0001324911796872702
1046,4.924814762109035e-06
1047,4.035561668671685e-09
1048,0.07863244382761367
1049,8.170348731184795e-05
1050,0.004309282555858738
1051,0.0005405837971758078
1052,3.582922710200136e-05
1053,1.9231085418568435e-06
1054,0.005890370381713059
1055,0.0002788117108981426
1056,1.921616331919006e-05
1057,2.295109411402669e-05
1058,0.0001134119052864472
1059,0.00017457124409470947
1060,0.04518522980421621
1061,0.004644267457251705
1062,0.002065042786570085
1063,0.000370562840150765
1064,1.7701571143098947e-06
1065,1.0812902361822138e-08
1066,7.228426016314012e-05
1067,0.0001278199913848748
1068,0.0007392255746138312
1069,5.050593371272617e-05
1070,7.948982826688063e-08
1071,0.024065017946898602
1072,0.0013892777993758793
1073,2.5203873494532997e-05
1074,2.245606620094118e-05
1075,0.015250606506004247
1076,0.014105676567443196
1077,0.028010601382098467
1078,6.491270928049013e-08
1079,5.128525084024382e-06
1080,0.07521846541688658
1081,1.393756902558497e-05
1082,0.0026702951472554353
1083,3.22480955446475e-08
1084,7.35554495452846e-06
1085,0.00023991625572093638
1086,0.03751643767625936
1087,0.003915080928218761
1088,1.213487574771866e-05
1089,5.2195683711810316e-05
1090,7.36429094244735e-09
1091,0.00043331222650416383
1092,0.00017255193364158758
1093,0.04365665194776677
1094,0.008732531438539016
1095,0.0012443068077863785
1096,3.636246397746938e-05
1097,0.0019767150190867985
1098,3.5571132760872534e-06
1099,0.005102227550540962
1100,5.200733499651198e-05
1101,0.0065091992973988315
1102,0.0004194700545095862
1103,3.2064930364476504e-06
1104,0.00024084662534175347
1105,0.0006595419785402869
1106,1.9578157016925376e-05
1107,0.015001167184685232
1108,0.0007315902031481035
1109,9.217426820200412e-09
1110,1.0392625655588276e-05
1111,0.0013817118656947339
1112,5.188194813372227e-05
1113,0.0006956598022534136
1114,1.0358362873595206e-05
1115,7.066212910129979e-06
1116,0.00010315145041799137
1117,0.00015782257731010338
1118,0.0008331743435584637
1119,0.00031824386982128836
1120,7.066212910129979e-06
1121,7.066212910129979e-06
1122,0.00010444157322977964
1123,0.007993173876403198
